seed,method,bits,name,d_in,d_out,recon_error,final_primal,final_dual,final_rho
1,admm_gptq,3,transformer.h.8.attn.c_proj,768,768,0.6715181248232753,0.33721407373013235,5.861735317245416,3.74426383596527
1,admm_gptq,3,transformer.h.8.mlp.c_fc,768,3072,0.2173515429848758,0.3937301055498833,1.9090562728937706,3.4637670102804172
1,admm_gptq,3,transformer.h.8.mlp.c_proj,3072,768,0.722092936009465,1.23364105617185,2.9389211661391763,4.2941498861642735
1,admm_gptq,3,transformer.h.9.attn.c_attn,768,2304,0.31737693405998224,0.821874602576189,9.239254750648472,8.7461293923888
1,admm_gptq,3,transformer.h.9.attn.c_proj,768,768,0.42272320555814474,0.18077514945056306,4.848902907477522,4.880814591765986
1,admm_gptq,3,transformer.h.9.mlp.c_fc,768,3072,0.2285530426598267,0.6472508246352746,3.2303608403686086,3.6979868003686973
1,admm_gptq,3,transformer.h.9.mlp.c_proj,3072,768,0.6941174280130312,0.25692754642155574,4.461738439008068,4.727986182771712
1,admm_gptq,3,transformer.h.10.attn.c_attn,768,2304,0.3240842090749409,0.6893015146396484,5.905590581456147,6.029602664176358
1,admm_gptq,3,transformer.h.10.attn.c_proj,768,768,0.3587757478677507,0.15854847854129647,3.6685527612789453,6.460689426977104
1,admm_gptq,3,transformer.h.10.mlp.c_fc,768,3072,0.238664022205921,0.6594055693000894,3.6855934592177304,3.8710553641688055
1,admm_gptq,3,transformer.h.10.mlp.c_proj,3072,768,0.5971860167736228,0.29286405600239573,13.52459181616307,6.169530512210576
1,admm_gptq,3,transformer.h.11.attn.c_attn,768,2304,0.3943168939024914,0.5687566725382562,5.088547514632263,4.594708707262051
1,admm_gptq,3,transformer.h.11.attn.c_proj,768,768,0.1713286314983673,1.0018859602825896,19.593931029935515,19.29182042898067
1,admm_gptq,3,transformer.h.11.mlp.c_fc,768,3072,0.25177289860559876,0.5194050915364338,4.650066262041819,3.164305117392707
1,admm_gptq,3,transformer.h.11.mlp.c_proj,3072,768,0.5276521196400559,0.5309076608656439,7.593008922748105,8.559737406883647
1,admm_gptq,3,lm_head,768,50257,0.0575238129047325,38.70922123467804,526.7017754366915,12.7574681021536
1,rtn,4,transformer.h.0.attn.c_attn,768,2304,0.08743403661985201,,,
1,rtn,4,transformer.h.0.attn.c_proj,768,768,0.10311611249821932,,,
1,rtn,4,transformer.h.0.mlp.c_fc,768,3072,0.08246481237322487,,,
1,rtn,4,transformer.h.0.mlp.c_proj,3072,768,0.3478718149129808,,,
1,rtn,4,transformer.h.1.attn.c_attn,768,2304,0.1051376501173951,,,
1,rtn,4,transformer.h.1.attn.c_proj,768,768,0.409651484899634,,,
1,rtn,4,transformer.h.1.mlp.c_fc,768,3072,0.08902982063450875,,,
1,rtn,4,transformer.h.1.mlp.c_proj,3072,768,0.34954085009248015,,,
1,rtn,4,transformer.h.2.attn.c_attn,768,2304,0.09471859351981492,,,
1,rtn,4,transformer.h.2.attn.c_proj,768,768,0.32913144709917624,,,
1,rtn,4,transformer.h.2.mlp.c_fc,768,3072,0.08967860935362046,,,
1,rtn,4,transformer.h.2.mlp.c_proj,3072,768,0.14651309686122385,,,
1,rtn,4,transformer.h.3.attn.c_attn,768,2304,0.09158217151557306,,,
1,rtn,4,transformer.h.3.attn.c_proj,768,768,0.2512644295124017,,,
1,rtn,4,transformer.h.3.mlp.c_fc,768,3072,0.08163564854853878,,,
1,rtn,4,transformer.h.3.mlp.c_proj,3072,768,0.4213600607699069,,,
1,rtn,4,transformer.h.4.attn.c_attn,768,2304,0.09638222026627849,,,
1,rtn,4,transformer.h.4.attn.c_proj,768,768,0.25345707027904874,,,
1,rtn,4,transformer.h.4.mlp.c_fc,768,3072,0.08972401262599151,,,
1,rtn,4,transformer.h.4.mlp.c_proj,3072,768,0.3063860045475861,,,
1,rtn,4,transformer.h.5.attn.c_attn,768,2304,0.12653747042208238,,,
1,rtn,4,transformer.h.5.attn.c_proj,768,768,0.2110009917357186,,,
1,rtn,4,transformer.h.5.mlp.c_fc,768,3072,0.086092710139461,,,
1,rtn,4,transformer.h.5.mlp.c_proj,3072,768,0.31634278154132006,,,
1,rtn,4,transformer.h.6.attn.c_attn,768,2304,0.12545134630964136,,,
1,rtn,4,transformer.h.6.attn.c_proj,768,768,0.2018769551888039,,,
1,rtn,4,transformer.h.6.mlp.c_fc,768,3072,0.08706019082249936,,,
1,rtn,4,transformer.h.6.mlp.c_proj,3072,768,0.33055420750629216,,,
1,rtn,4,transformer.h.7.attn.c_attn,768,2304,0.1275837986056727,,,
1,rtn,4,transformer.h.7.attn.c_proj,768,768,0.15601634313504,,,
1,rtn,4,transformer.h.7.mlp.c_fc,768,3072,0.08545562817494852,,,
1,rtn,4,transformer.h.7.mlp.c_proj,3072,768,0.3089043612418224,,,
1,rtn,4,transformer.h.8.attn.c_attn,768,2304,0.12520369598899292,,,
1,rtn,4,transformer.h.8.attn.c_proj,768,768,0.18000839611562885,,,
1,rtn,4,transformer.h.8.mlp.c_fc,768,3072,0.08548886315947023,,,
1,rtn,4,transformer.h.8.mlp.c_proj,3072,768,0.3126858329767715,,,
1,rtn,4,transformer.h.9.attn.c_attn,768,2304,0.13130413196399796,,,
1,rtn,4,transformer.h.9.attn.c_proj,768,768,0.1452342309121467,,,
1,rtn,4,transformer.h.9.mlp.c_fc,768,3072,0.08616563709469208,,,
1,rtn,4,transformer.h.9.mlp.c_proj,3072,768,0.2974787815912814,,,
1,rtn,4,transformer.h.10.attn.c_attn,768,2304,0.1337082806581177,,,
1,rtn,4,transformer.h.10.attn.c_proj,768,768,0.13336467684614156,,,
1,rtn,4,transformer.h.10.mlp.c_fc,768,3072,0.08990819674258155,,,
1,rtn,4,transformer.h.10.mlp.c_proj,3072,768,0.32388951705206837,,,
1,rtn,4,transformer.h.11.attn.c_attn,768,2304,0.15547776830793658,,,
1,rtn,4,transformer.h.11.attn.c_proj,768,768,0.04130835345018945,,,
1,rtn,4,transformer.h.11.mlp.c_fc,768,3072,0.09092836908456767,,,
1,rtn,4,transformer.h.11.mlp.c_proj,3072,768,0.29434823456379233,,,
1,rtn,4,lm_head,768,50257,0.04241559352331149,,,
1,gptq_proxy,4,transformer.h.0.attn.c_attn,768,2304,0.10280028098464532,,,
1,gptq_proxy,4,transformer.h.0.attn.c_proj,768,768,0.08320720927251016,,,
1,gptq_proxy,4,transformer.h.0.mlp.c_fc,768,3072,0.08152061825661,,,
1,gptq_proxy,4,transformer.h.0.mlp.c_proj,3072,768,0.22899762885024966,,,
1,gptq_proxy,4,transformer.h.1.attn.c_attn,768,2304,0.07509245247737988,,,
1,gptq_proxy,4,transformer.h.1.attn.c_proj,768,768,0.2664303601675598,,,
1,gptq_proxy,4,transformer.h.1.mlp.c_fc,768,3072,0.08334164288439787,,,
1,gptq_proxy,4,transformer.h.1.mlp.c_proj,3072,768,0.18160686654293584,,,
1,gptq_proxy,4,transformer.h.2.attn.c_attn,768,2304,0.0663446010263795,,,
1,gptq_proxy,4,transformer.h.2.attn.c_proj,768,768,0.2167263951178818,,,
1,gptq_proxy,4,transformer.h.2.mlp.c_fc,768,3072,0.0802801533638176,,,
1,gptq_proxy,4,transformer.h.2.mlp.c_proj,3072,768,0.10668193901431795,,,
1,gptq_proxy,4,transformer.h.3.attn.c_attn,768,2304,0.062129798144644255,,,
1,gptq_proxy,4,transformer.h.3.attn.c_proj,768,768,0.18252481701240122,,,
1,gptq_proxy,4,transformer.h.3.mlp.c_fc,768,3072,0.06696373646975172,,,
1,gptq_proxy,4,transformer.h.3.mlp.c_proj,3072,768,0.4281315809756095,,,
1,gptq_proxy,4,transformer.h.4.attn.c_attn,768,2304,0.07531764891695145,,,
1,gptq_proxy,4,transformer.h.4.attn.c_proj,768,768,0.19110237695837035,,,
1,gptq_proxy,4,transformer.h.4.mlp.c_fc,768,3072,0.07348429888729047,,,
1,gptq_proxy,4,transformer.h.4.mlp.c_proj,3072,768,0.23023059994742434,,,
1,gptq_proxy,4,transformer.h.5.attn.c_attn,768,2304,0.10752285750448826,,,
1,gptq_proxy,4,transformer.h.5.attn.c_proj,768,768,0.17020900262043828,,,
1,gptq_proxy,4,transformer.h.5.mlp.c_fc,768,3072,0.07479800934487972,,,
1,gptq_proxy,4,transformer.h.5.mlp.c_proj,3072,768,0.22845091853246294,,,
1,gptq_proxy,4,transformer.h.6.attn.c_attn,768,2304,0.10649890413449657,,,
1,gptq_proxy,4,transformer.h.6.attn.c_proj,768,768,0.15080276121630493,,,
1,gptq_proxy,4,transformer.h.6.mlp.c_fc,768,3072,0.07767504926123064,,,
1,gptq_proxy,4,transformer.h.6.mlp.c_proj,3072,768,0.23514611271822658,,,
1,gptq_proxy,4,transformer.h.7.attn.c_attn,768,2304,0.11807304247526643,,,
1,gptq_proxy,4,transformer.h.7.attn.c_proj,768,768,0.12338904436726299,,,
1,gptq_proxy,4,transformer.h.7.mlp.c_fc,768,3072,0.07156289992620951,,,
1,gptq_proxy,4,transformer.h.7.mlp.c_proj,3072,768,0.22516125054096922,,,
1,gptq_proxy,4,transformer.h.8.attn.c_attn,768,2304,0.1088340193461703,,,
1,gptq_proxy,4,transformer.h.8.attn.c_proj,768,768,0.1374776920282562,,,
1,gptq_proxy,4,transformer.h.8.mlp.c_fc,768,3072,0.07403903410437158,,,
1,gptq_proxy,4,transformer.h.8.mlp.c_proj,3072,768,0.2272943154830532,,,
1,gptq_proxy,4,transformer.h.9.attn.c_attn,768,2304,0.1140789609735622,,,
1,gptq_proxy,4,transformer.h.9.attn.c_proj,768,768,0.10628054212201728,,,
1,gptq_proxy,4,transformer.h.9.mlp.c_fc,768,3072,0.07361705421571044,,,
1,gptq_proxy,4,transformer.h.9.mlp.c_proj,3072,768,0.2145250433410264,,,
1,gptq_proxy,4,transformer.h.10.attn.c_attn,768,2304,0.11869889006582339,,,
1,gptq_proxy,4,transformer.h.10.attn.c_proj,768,768,0.09535381062806687,,,
1,gptq_proxy,4,transformer.h.10.mlp.c_fc,768,3072,0.0851686386151889,,,
1,gptq_proxy,4,transformer.h.10.mlp.c_proj,3072,768,0.2059347607866601,,,
1,gptq_proxy,4,transformer.h.11.attn.c_attn,768,2304,0.13740176469290985,,,
1,gptq_proxy,4,transformer.h.11.attn.c_proj,768,768,0.028440826253386342,,,
1,gptq_proxy,4,transformer.h.11.mlp.c_fc,768,3072,0.07408361674535088,,,
1,gptq_proxy,4,transformer.h.11.mlp.c_proj,3072,768,0.17229744853995463,,,
1,gptq_proxy,4,lm_head,768,50257,0.01970723286738731,,,
1,awq_proxy,4,transformer.h.0.attn.c_attn,768,2304,0.08743403661985201,,,
1,awq_proxy,4,transformer.h.0.attn.c_proj,768,768,0.09058365973585844,,,
1,awq_proxy,4,transformer.h.0.mlp.c_fc,768,3072,0.08246481237322487,,,
1,awq_proxy,4,transformer.h.0.mlp.c_proj,3072,768,0.3478718149129808,,,
1,awq_proxy,4,transformer.h.1.attn.c_attn,768,2304,0.09639235640054278,,,
1,awq_proxy,4,transformer.h.1.attn.c_proj,768,768,0.27860164585088454,,,
1,awq_proxy,4,transformer.h.1.mlp.c_fc,768,3072,0.08177356697360508,,,
1,awq_proxy,4,transformer.h.1.mlp.c_proj,3072,768,0.3325860577869567,,,
1,awq_proxy,4,transformer.h.2.attn.c_attn,768,2304,0.0787796884691524,,,
1,awq_proxy,4,transformer.h.2.attn.c_proj,768,768,0.2415186789163851,,,
1,awq_proxy,4,transformer.h.2.mlp.c_fc,768,3072,0.08278142546531177,,,
1,awq_proxy,4,transformer.h.2.mlp.c_proj,3072,768,0.12633812545109482,,,
1,awq_proxy,4,transformer.h.3.attn.c_attn,768,2304,0.09158217151557306,,,
1,awq_proxy,4,transformer.h.3.attn.c_proj,768,768,0.2070606478718985,,,
1,awq_proxy,4,transformer.h.3.mlp.c_fc,768,3072,0.07652407959872636,,,
1,awq_proxy,4,transformer.h.3.mlp.c_proj,3072,768,0.33664374317696555,,,
1,awq_proxy,4,transformer.h.4.attn.c_attn,768,2304,0.09638222026627849,,,
1,awq_proxy,4,transformer.h.4.attn.c_proj,768,768,0.21494834687556114,,,
1,awq_proxy,4,transformer.h.4.mlp.c_fc,768,3072,0.08069662114631035,,,
1,awq_proxy,4,transformer.h.4.mlp.c_proj,3072,768,0.2866672774310106,,,
1,awq_proxy,4,transformer.h.5.attn.c_attn,768,2304,0.12074447656532779,,,
1,awq_proxy,4,transformer.h.5.attn.c_proj,768,768,0.18410343843232932,,,
1,awq_proxy,4,transformer.h.5.mlp.c_fc,768,3072,0.07859892491079004,,,
1,awq_proxy,4,transformer.h.5.mlp.c_proj,3072,768,0.27922384033755177,,,
1,awq_proxy,4,transformer.h.6.attn.c_attn,768,2304,0.12545134630964136,,,
1,awq_proxy,4,transformer.h.6.attn.c_proj,768,768,0.18475092882003072,,,
1,awq_proxy,4,transformer.h.6.mlp.c_fc,768,3072,0.08053905195308148,,,
1,awq_proxy,4,transformer.h.6.mlp.c_proj,3072,768,0.30309162763291997,,,
1,awq_proxy,4,transformer.h.7.attn.c_attn,768,2304,0.1275837986056727,,,
1,awq_proxy,4,transformer.h.7.attn.c_proj,768,768,0.15005990310689177,,,
1,awq_proxy,4,transformer.h.7.mlp.c_fc,768,3072,0.08003783819780243,,,
1,awq_proxy,4,transformer.h.7.mlp.c_proj,3072,768,0.27976701912642027,,,
1,awq_proxy,4,transformer.h.8.attn.c_attn,768,2304,0.12520369598899292,,,
1,awq_proxy,4,transformer.h.8.attn.c_proj,768,768,0.17246201788776996,,,
1,awq_proxy,4,transformer.h.8.mlp.c_fc,768,3072,0.0814253486353004,,,
1,awq_proxy,4,transformer.h.8.mlp.c_proj,3072,768,0.2902710787419665,,,
1,awq_proxy,4,transformer.h.9.attn.c_attn,768,2304,0.13130413196399796,,,
1,awq_proxy,4,transformer.h.9.attn.c_proj,768,768,0.1330725930961257,,,
1,awq_proxy,4,transformer.h.9.mlp.c_fc,768,3072,0.08255395305295497,,,
1,awq_proxy,4,transformer.h.9.mlp.c_proj,3072,768,0.2974787815912814,,,
1,awq_proxy,4,transformer.h.10.attn.c_attn,768,2304,0.1337082806581177,,,
1,awq_proxy,4,transformer.h.10.attn.c_proj,768,768,0.12554134414590515,,,
1,awq_proxy,4,transformer.h.10.mlp.c_fc,768,3072,0.08688424129090853,,,
1,awq_proxy,4,transformer.h.10.mlp.c_proj,3072,768,0.30947430184623964,,,
1,awq_proxy,4,transformer.h.11.attn.c_attn,768,2304,0.15547776830793658,,,
1,awq_proxy,4,transformer.h.11.attn.c_proj,768,768,0.038466049080469515,,,
1,awq_proxy,4,transformer.h.11.mlp.c_fc,768,3072,0.09066394529673977,,,
1,awq_proxy,4,transformer.h.11.mlp.c_proj,3072,768,0.2908178841278116,,,
1,awq_proxy,4,lm_head,768,50257,0.02068818194648242,,,
1,admm_gptq,4,transformer.h.0.attn.c_attn,768,2304,0.10253487219910869,0.7836495361561946,1.9880356283633636,1.0454901263272351
1,admm_gptq,4,transformer.h.0.attn.c_proj,768,768,0.10599046427904943,0.1017277180742362,0.5247655651438446,1.5655389198816398
1,admm_gptq,4,transformer.h.0.mlp.c_fc,768,3072,0.08365781455235069,0.3597619419981265,0.655841550360043,1.8103769228856659
1,admm_gptq,4,transformer.h.0.mlp.c_proj,3072,768,0.3320947120123506,0.15152054063647438,0.9833051038619754,2.229731223274248
1,admm_gptq,4,transformer.h.1.attn.c_attn,768,2304,0.10262415371985853,0.42911449720344863,3.365176146496652,2.7308373829733577
1,admm_gptq,4,transformer.h.1.attn.c_proj,768,768,0.3859435393901622,0.12362006063329055,1.174590476251964,3.3125047057098316
1,admm_gptq,4,transformer.h.1.mlp.c_fc,768,3072,0.08639988449064046,0.20109037952480371,1.1731105638790826,2.391816668179884
1,admm_gptq,4,transformer.h.1.mlp.c_proj,3072,768,0.32944885703991633,0.05001913912369214,0.38645277955926094,0.9653498314810635
1,admm_gptq,4,transformer.h.2.attn.c_attn,768,2304,0.0719883409607672,0.6745976794398925,4.3792737297948365,6.556863852518409
1,admm_gptq,4,transformer.h.2.attn.c_proj,768,768,0.3148652202238778,0.09925582261234077,0.5648345607378461,2.9394179603943758
1,admm_gptq,4,transformer.h.2.mlp.c_fc,768,3072,0.08559871391597627,0.31489793344531974,0.8720881737656986,2.8432697772671736
1,admm_gptq,4,transformer.h.2.mlp.c_proj,3072,768,0.14737495162031194,0.13567033416923213,0.6500662128144187,2.673763934945861
1,admm_gptq,4,transformer.h.3.attn.c_attn,768,2304,0.086416562770182,1.7396704448288711,23.503994200955105,11.251567311602894
1,admm_gptq,4,transformer.h.3.attn.c_proj,768,768,0.2401445013943859,0.07668373936394551,0.36461182873397957,2.8020941421887513
1,admm_gptq,4,transformer.h.3.mlp.c_fc,768,3072,0.08014136686340623,0.2965921761382125,0.8488942896874643,2.875799279421929
1,admm_gptq,4,transformer.h.3.mlp.c_proj,3072,768,0.42417732389698554,0.1446877869088495,0.3664826626895715,1.2558298883997816
1,admm_gptq,4,transformer.h.4.attn.c_attn,768,2304,0.09209466251529357,1.4500078793026345,17.67441801374999,11.496308063010005
1,admm_gptq,4,transformer.h.4.attn.c_proj,768,768,0.2541310924480237,0.15620788364562488,0.2936611621712416,1.8414754865498748
1,admm_gptq,4,transformer.h.4.mlp.c_fc,768,3072,0.08646670319573875,0.2871083110367307,0.695006088100644,2.848122158871987
1,admm_gptq,4,transformer.h.4.mlp.c_proj,3072,768,0.31250473030537207,0.04464101586476881,0.2774457399893675,1.0642257889071023
1,admm_gptq,4,transformer.h.5.attn.c_attn,768,2304,0.11907263682850536,1.1865518699985729,11.863020847922522,8.908927420852876
1,admm_gptq,4,transformer.h.5.attn.c_proj,768,768,0.22943200742433698,0.12251316612077086,0.6519261029501778,2.572545298000602
1,admm_gptq,4,transformer.h.5.mlp.c_fc,768,3072,0.08584953186718702,0.24113003536434582,1.0794427718542279,2.782082330892301
1,admm_gptq,4,transformer.h.5.mlp.c_proj,3072,768,0.31949251513065824,0.11337634732272095,0.3574736963657876,1.359534421531861
1,admm_gptq,4,transformer.h.6.attn.c_attn,768,2304,0.12077740967291917,1.2583953265325198,12.619706312589795,9.205165296370213
1,admm_gptq,4,transformer.h.6.attn.c_proj,768,768,0.22010905384625937,0.1977462578721796,0.6457214782432825,1.5325430552793258
1,admm_gptq,4,transformer.h.6.mlp.c_fc,768,3072,0.08701760980697495,0.26603788655414845,0.551257621837081,2.5830854930527534
1,admm_gptq,4,transformer.h.6.mlp.c_proj,3072,768,0.3402561401781938,0.10963744794855515,0.39783583675407613,1.0908533682550312
1,admm_gptq,4,transformer.h.7.attn.c_attn,768,2304,0.12420433852850567,1.1356523368381117,11.29253916324523,9.294193178260754
1,admm_gptq,4,transformer.h.7.attn.c_proj,768,768,0.17848885924000887,0.24230001512638438,0.9179529958508752,2.1184849015463927
1,admm_gptq,4,transformer.h.7.mlp.c_fc,768,3072,0.08661884162772068,0.23057797640249658,0.45886044790261726,2.2721942029075337
1,admm_gptq,4,transformer.h.7.mlp.c_proj,3072,768,0.3123986289019266,0.11417969454524735,0.5122443601625252,1.8357730700851935
1,admm_gptq,4,transformer.h.8.attn.c_attn,768,2304,0.12250632717678449,0.7851405355684687,6.750638124775782,8.246989183451642
1,admm_gptq,4,transformer.h.8.attn.c_proj,768,768,0.2222800689966684,0.32389935307339296,1.1491564969937695,1.5181538939888763
1,admm_gptq,4,transformer.h.8.mlp.c_fc,768,3072,0.08829709681329448,0.29945795841215395,0.6097277200653314,2.176765690184678
1,admm_gptq,4,transformer.h.8.mlp.c_proj,3072,768,0.30907274230673537,0.14475456590137056,0.6715150871112677,2.4530754283558287
1,admm_gptq,4,transformer.h.9.attn.c_attn,768,2304,0.1309858764846335,0.5696392004126839,3.669121291316081,6.40110692426714
1,admm_gptq,4,transformer.h.9.attn.c_proj,768,768,0.15746199330533,0.16005499477047086,0.967047735856186,2.8482641995011804
1,admm_gptq,4,transformer.h.9.mlp.c_fc,768,3072,0.09004278606472443,0.26743247251806185,0.5984911116768031,2.132898603430474
1,admm_gptq,4,transformer.h.9.mlp.c_proj,3072,768,0.29273658106137124,0.15635561949907562,1.2377922506915457,3.1844199257635486
1,admm_gptq,4,transformer.h.10.attn.c_attn,768,2304,0.13597528741702294,0.4391274156482282,2.2305247206869288,4.6680314233654325
1,admm_gptq,4,transformer.h.10.attn.c_proj,768,768,0.13867262901948785,0.05696015213787751,0.5984010819467235,3.44559891556091
1,admm_gptq,4,transformer.h.10.mlp.c_fc,768,3072,0.09502500757183507,0.36802650533102366,0.6960763640271898,2.2432957920463523
1,admm_gptq,4,transformer.h.10.mlp.c_proj,3072,768,0.3097216940489355,0.29501020612056383,4.138355845755342,5.427533391651243
1,admm_gptq,4,transformer.h.11.attn.c_attn,768,2304,0.16049392159483106,0.28910252577704615,1.0623668484051072,3.0688997559919695
1,admm_gptq,4,transformer.h.11.attn.c_proj,768,768,0.044022616294956504,0.14929106892528018,1.2586937580783055,8.892639543054415
1,admm_gptq,4,transformer.h.11.mlp.c_fc,768,3072,0.10279000544858949,0.5739577861686398,1.9290807089453281,2.059691779118303
1,admm_gptq,4,transformer.h.11.mlp.c_proj,3072,768,0.24778650198332602,0.30803408755767353,2.6878662610456554,6.772958767044305
1,admm_gptq,4,lm_head,768,50257,0.022190168917673884,19.826769001614025,257.9509703366467,12.703221955412966
2,rtn,3,transformer.h.0.attn.c_attn,768,2304,0.205113270520955,,,
2,rtn,3,transformer.h.0.attn.c_proj,768,768,0.23021601745182635,,,
2,rtn,3,transformer.h.0.mlp.c_fc,768,3072,0.17971363452398467,,,
2,rtn,3,transformer.h.0.mlp.c_proj,3072,768,0.6737569744836717,,,
2,rtn,3,transformer.h.1.attn.c_attn,768,2304,0.23679573184288122,,,
2,rtn,3,transformer.h.1.attn.c_proj,768,768,0.9175670538013587,,,
2,rtn,3,transformer.h.1.mlp.c_fc,768,3072,0.20748564539236058,,,
2,rtn,3,transformer.h.1.mlp.c_proj,3072,768,0.6359084901997661,,,
2,rtn,3,transformer.h.2.attn.c_attn,768,2304,0.20222935297243985,,,
2,rtn,3,transformer.h.2.attn.c_proj,768,768,0.7591648692816428,,,
2,rtn,3,transformer.h.2.mlp.c_fc,768,3072,0.21141400620191902,,,
2,rtn,3,transformer.h.2.mlp.c_proj,3072,768,0.21639557740624255,,,
2,rtn,3,transformer.h.3.attn.c_attn,768,2304,0.20321773389547573,,,
2,rtn,3,transformer.h.3.attn.c_proj,768,768,0.5651352300271241,,,
2,rtn,3,transformer.h.3.mlp.c_fc,768,3072,0.19306303599806499,,,
2,rtn,3,transformer.h.3.mlp.c_proj,3072,768,0.9406336631312142,,,
2,rtn,3,transformer.h.4.attn.c_attn,768,2304,0.21997129614854452,,,
2,rtn,3,transformer.h.4.attn.c_proj,768,768,0.576848389863861,,,
2,rtn,3,transformer.h.4.mlp.c_fc,768,3072,0.21725689014604446,,,
2,rtn,3,transformer.h.4.mlp.c_proj,3072,768,0.6838153377811743,,,
2,rtn,3,transformer.h.5.attn.c_attn,768,2304,0.27831329453426396,,,
2,rtn,3,transformer.h.5.attn.c_proj,768,768,0.4931409874864765,,,
2,rtn,3,transformer.h.5.mlp.c_fc,768,3072,0.20607247324962807,,,
2,rtn,3,transformer.h.5.mlp.c_proj,3072,768,0.7041850422957551,,,
2,rtn,3,transformer.h.6.attn.c_attn,768,2304,0.27273718160739774,,,
2,rtn,3,transformer.h.6.attn.c_proj,768,768,0.46196348027907075,,,
2,rtn,3,transformer.h.6.mlp.c_fc,768,3072,0.20746228579494919,,,
2,rtn,3,transformer.h.6.mlp.c_proj,3072,768,0.7231723309536888,,,
2,rtn,3,transformer.h.7.attn.c_attn,768,2304,0.280612103165143,,,
2,rtn,3,transformer.h.7.attn.c_proj,768,768,0.3637855404029655,,,
2,rtn,3,transformer.h.7.mlp.c_fc,768,3072,0.20065492052927938,,,
2,rtn,3,transformer.h.7.mlp.c_proj,3072,768,0.7048377489652732,,,
2,rtn,3,transformer.h.8.attn.c_attn,768,2304,0.28156253116919894,,,
2,rtn,3,transformer.h.8.attn.c_proj,768,768,0.4235785159544938,,,
2,rtn,3,transformer.h.8.mlp.c_fc,768,3072,0.19885591196284083,,,
2,rtn,3,transformer.h.8.mlp.c_proj,3072,768,0.7222300998098358,,,
2,rtn,3,transformer.h.9.attn.c_attn,768,2304,0.29809322625574636,,,
2,rtn,3,transformer.h.9.attn.c_proj,768,768,0.3275343022246773,,,
2,rtn,3,transformer.h.9.mlp.c_fc,768,3072,0.2009128012040843,,,
2,rtn,3,transformer.h.9.mlp.c_proj,3072,768,0.6994502004980804,,,
2,rtn,3,transformer.h.10.attn.c_attn,768,2304,0.30101707351265633,,,
2,rtn,3,transformer.h.10.attn.c_proj,768,768,0.31288325677268486,,,
2,rtn,3,transformer.h.10.mlp.c_fc,768,3072,0.21038692543890158,,,
2,rtn,3,transformer.h.10.mlp.c_proj,3072,768,0.6254184614244057,,,
2,rtn,3,transformer.h.11.attn.c_attn,768,2304,0.3527922098450448,,,
2,rtn,3,transformer.h.11.attn.c_proj,768,768,0.13061666851575482,,,
2,rtn,3,transformer.h.11.mlp.c_fc,768,3072,0.21370155800273033,,,
2,rtn,3,transformer.h.11.mlp.c_proj,3072,768,0.6648626737029864,,,
2,rtn,3,lm_head,768,50257,0.09221609379105915,,,
2,gptq_proxy,3,transformer.h.0.attn.c_attn,768,2304,0.22939393230745952,,,
2,gptq_proxy,3,transformer.h.0.attn.c_proj,768,768,0.18804586664163775,,,
2,gptq_proxy,3,transformer.h.0.mlp.c_fc,768,3072,0.1815527095761268,,,
2,gptq_proxy,3,transformer.h.0.mlp.c_proj,3072,768,0.46323004427308667,,,
2,gptq_proxy,3,transformer.h.1.attn.c_attn,768,2304,0.16869345643864353,,,
2,gptq_proxy,3,transformer.h.1.attn.c_proj,768,768,0.6069791536377434,,,
2,gptq_proxy,3,transformer.h.1.mlp.c_fc,768,3072,0.19537308558818914,,,
2,gptq_proxy,3,transformer.h.1.mlp.c_proj,3072,768,0.3793875756424715,,,
2,gptq_proxy,3,transformer.h.2.attn.c_attn,768,2304,0.14994541880346496,,,
2,gptq_proxy,3,transformer.h.2.attn.c_proj,768,768,0.5248936742239818,,,
2,gptq_proxy,3,transformer.h.2.mlp.c_fc,768,3072,0.17902450591902663,,,
2,gptq_proxy,3,transformer.h.2.mlp.c_proj,3072,768,0.18355556366600584,,,
2,gptq_proxy,3,transformer.h.3.attn.c_attn,768,2304,0.1379027372150232,,,
2,gptq_proxy,3,transformer.h.3.attn.c_proj,768,768,0.41991232843038073,,,
2,gptq_proxy,3,transformer.h.3.mlp.c_fc,768,3072,0.15580069494189816,,,
2,gptq_proxy,3,transformer.h.3.mlp.c_proj,3072,768,0.8635399427110871,,,
2,gptq_proxy,3,transformer.h.4.attn.c_attn,768,2304,0.1707498371204301,,,
2,gptq_proxy,3,transformer.h.4.attn.c_proj,768,768,0.4443713415391687,,,
2,gptq_proxy,3,transformer.h.4.mlp.c_fc,768,3072,0.16737329001222928,,,
2,gptq_proxy,3,transformer.h.4.mlp.c_proj,3072,768,0.5031817453555469,,,
2,gptq_proxy,3,transformer.h.5.attn.c_attn,768,2304,0.22803713479785978,,,
2,gptq_proxy,3,transformer.h.5.attn.c_proj,768,768,0.3949911501930533,,,
2,gptq_proxy,3,transformer.h.5.mlp.c_fc,768,3072,0.1756139476814682,,,
2,gptq_proxy,3,transformer.h.5.mlp.c_proj,3072,768,0.522491281356429,,,
2,gptq_proxy,3,transformer.h.6.attn.c_attn,768,2304,0.22827893662207394,,,
2,gptq_proxy,3,transformer.h.6.attn.c_proj,768,768,0.34849552517409216,,,
2,gptq_proxy,3,transformer.h.6.mlp.c_fc,768,3072,0.18010065828881025,,,
